"","Date","MinTemp","MaxTemp","Evaporation","Sunshine","WindGustDir","WindGustSpeed","WindDir9am","WindDir3pm","WindSpeed9am","WindSpeed3pm","Humidity9am","Humidity3pm","Pressure9am","Pressure3pm","Cloud9am","Cloud3pm","Temp9am","Temp3pm","RainToday","RainTomorrow"
"152103",2013-10-11,24.1,34.4,10.2,10.8,"N",39,"NNE","NNW",15,20,66,44,1012.2,1007.8,7,7,28.9,33.2,"No","No"
"152104",2013-10-12,24.1,33.8,9.6,10.3,"NW",35,"WSW","NW",9,24,64,50,1011.8,1006.9,6,3,29.5,32.7,"No","No"
"152105",2013-10-13,25.2,34.7,7.2,10.7,"NNE",35,"NW","N",11,22,66,42,1011,1007.7,1,3,30,34.1,"No","No"
"152106",2013-10-14,28,35,8.4,5,"SSW",52,"N","NNW",9,22,71,62,1013.2,1008.9,7,7,29.3,31.4,"No","Yes"
"152107",2013-10-15,22.7,33.9,7.8,6.9,"E",43,"ENE","NNE",11,17,70,51,1014.6,1010.8,7,7,29.3,32.5,"Yes","Yes"
"152108",2013-10-16,24,36.1,5,7.2,"SSE",35,"SSE","NW",17,24,70,53,1014.2,1009.6,7,4,28.4,33.2,"Yes","No"
"152109",2013-10-17,27.2,32.6,7.8,4.4,"NW",33,"W","NW",13,17,74,62,1013.6,1010.2,7,7,29.6,31.6,"No","No"
"152110",2013-10-18,24.6,33.9,6.4,9.5,"SSE",48,"N","N",9,22,71,57,1013.1,1009,4,1,29.1,32.2,"No","No"
"152111",2013-10-19,25.2,34.7,7.2,10.7,"SSE",44,"SE","WNW",7,19,67,61,1012.7,1008.5,4,3,30,32.4,"No","No"
"152112",2013-10-20,25.2,34,7.6,10.4,"N",44,"NE","N",9,28,71,48,1012.3,1007.8,6,3,29.6,33.1,"No","No"
"152113",2013-10-21,25.8,33.6,7.8,9.7,"WNW",35,"NNE","NW",4,24,63,54,1011.9,1007.5,6,4,29.6,32.3,"No","No"
"152114",2013-10-22,26.8,33.8,6.8,10.8,"NW",33,"NNW","NW",11,19,62,67,1011.1,1008.1,1,5,30.7,32,"No","Yes"
"152115",2013-10-23,25.8,33,7.8,8.5,"NW",31,"W","NW",13,20,66,65,1011.3,1007.2,6,6,30,31.3,"Yes","Yes"
"152116",2013-10-24,23.2,32.6,8.6,8.6,"NW",39,"ENE","NNW",13,26,72,76,1011.4,1008,4,4,29.5,29.1,"Yes","Yes"
"152117",2013-10-25,25.1,34.3,4.6,10.4,"S",39,"ENE","NW",15,20,65,61,1013.3,1008.8,4,5,30,32.3,"Yes","Yes"
"152118",2013-10-26,20.5,34.4,9.2,9.3,"ENE",72,"ESE","WNW",15,33,61,64,1013.9,1009.4,6,4,29.9,32,"Yes","Yes"
"152119",2013-10-27,25.2,33.4,7,8.5,"NNW",33,"N","N",13,19,68,64,1014.1,1009.2,6,5,30.3,31.2,"Yes","No"
"152120",2013-10-28,23.9,34.1,5.2,9.6,"NNE",50,"S","N",11,22,75,46,1013.6,1009.5,6,4,27.7,32.8,"No","No"
"152121",2013-10-29,24.7,34.2,8,9.2,"N",39,"NE","NNW",15,26,64,64,1013.3,1009.3,3,7,29.8,30.3,"No","No"
"152122",2013-10-30,25.3,33.4,7.6,9.2,"NW",33,"SSW","NW",17,28,76,55,1013.8,1008.5,6,5,28,32.4,"No","No"
"152123",2013-10-31,25.6,35.7,7.8,11.8,"NNW",44,"NNE","N",15,24,69,31,1013.2,1008.5,2,1,29.8,35,"No","No"
"152124",2013-11-01,25.7,33.9,9.6,8.4,"SW",41,"N","NW",9,28,59,60,1011.9,1008.4,1,3,31.1,33.1,"No","No"
"152125",2013-11-02,25.1,33.3,5.6,11.9,"NW",30,"N","NNW",9,22,64,60,1012.5,1008.4,5,2,30.5,31.6,"No","No"
"152126",2013-11-03,25.3,34.4,7.6,10.4,"N",35,"N","N",11,20,64,73,1012.4,1009,3,6,30.2,29.2,"No","No"
"152127",2013-11-04,24.9,35,7,11,"NNW",43,"ENE","NNW",11,26,64,46,1012.2,1008.5,3,6,30.7,34.1,"No","Yes"
"152128",2013-11-05,21.3,33.2,NA,7.7,"E",31,"S","E",15,20,85,49,1011.4,1008.6,7,5,25.2,32.4,"Yes","No"
"152129",2013-11-06,24.6,33.3,5,11,"NW",37,"NE","N",13,22,68,57,1012.1,1007.9,4,2,29.3,32.2,"No","No"
"152130",2013-11-07,24.7,33.5,7.2,11.5,"NW",33,"E","NNW",13,17,62,51,1010.9,1007.1,5,2,30.3,32.7,"No","Yes"
"152131",2013-11-08,25.5,33.3,9.4,11.5,"NNW",41,"E","NNW",9,20,64,58,1010.7,1006.3,2,3,30.6,32,"Yes","No"
"152132",2013-11-09,25.1,33.9,7.4,10.7,"NW",33,"NNW","NW",9,20,64,55,1010.8,1007.2,3,3,29.9,32.4,"No","Yes"
"152133",2013-11-10,23.4,33.5,7.8,10.4,"S",35,"NE","WNW",15,24,64,49,1010.3,1005.6,7,7,30.4,32.9,"Yes","No"
"152134",2013-11-11,26,33.8,6.4,5.8,"E",72,"WSW","WNW",13,28,67,62,1008.5,1005,6,3,30,32.5,"No","Yes"
"152135",2013-11-12,22.3,34.3,6.6,10.4,"NE",89,"E","WNW",9,17,74,59,1008.2,1004.2,1,2,28.9,33.1,"Yes","Yes"
"152136",2013-11-13,24.1,34.6,6,9.5,"NE",50,"SSE","W",4,17,66,48,1009.1,1005.3,3,4,29.1,33.8,"Yes","Yes"
"152137",2013-11-14,22.8,34.3,8.6,10.2,"NE",54,"ENE","N",19,11,70,57,1010.3,1007.2,7,7,28.2,32.7,"Yes","Yes"
"152138",2013-11-15,23.2,31.1,6.8,1.4,"NE",44,"S","E",13,7,89,71,1011.3,1008.1,7,7,25.9,30.7,"Yes","No"
"152139",2013-11-16,25.9,33.3,3.4,8.1,"E",59,"SSW","WNW",7,24,70,65,1008.8,1005,4,3,30.4,32.7,"No","Yes"
"152140",2013-11-17,22.8,33.4,6.2,10.9,"ENE",50,"WSW","WNW",13,28,70,58,1008,1004.3,4,2,31.2,32.8,"Yes","Yes"
"152141",2013-11-18,23.9,33.3,7.8,10.1,"S",39,"W","SW",15,19,70,68,1007.4,1004.9,3,7,30.9,29.2,"Yes","Yes"
"152142",2013-11-19,24,29.4,6.4,0,NA,NA,"N","N",15,20,94,73,1008.9,1006.1,8,7,24.2,28.3,"Yes","Yes"
"152143",2013-11-20,23.5,31.8,2.2,5.3,"SSW",41,"ENE","WSW",6,17,79,62,1008.7,1005.8,7,7,28.7,31.7,"Yes","Yes"
"152144",2013-11-21,24.4,31.6,3.4,3.3,"WNW",31,"S","NW",2,17,81,73,1007.9,1005.3,6,7,28.4,30,"Yes","No"
"152145",2013-11-22,25.4,31.3,4,2.6,"SSW",37,"WSW","SSW",6,11,72,85,1008.1,1005.3,7,7,29.9,28.5,"No","Yes"
"152146",2013-11-23,25.3,31.1,4,1.6,"SSE",46,"WSW","ENE",11,9,74,98,1007.2,1004.9,7,8,30.3,24.2,"Yes","Yes"
"152147",2013-11-24,23.6,30.6,4.4,1.9,"WSW",61,"SW","S",17,11,90,91,1007.9,1004.6,7,7,24.8,24.1,"Yes","Yes"
"152148",2013-11-25,23.8,31.7,4.4,3.5,"W",41,"NW","W",6,28,86,66,1006.8,1003.3,7,7,26.2,30.5,"Yes","No"
"152149",2013-11-26,26.2,32.5,5.2,10.2,"W",48,"W","W",20,31,72,64,1006.2,1003.7,6,4,29.5,31.6,"No","No"
"152150",2013-11-27,26.5,32.4,7.2,6.5,"WNW",46,"WNW","WNW",24,33,67,67,1007.2,1004.5,6,7,30,30.6,"No","Yes"
"152151",2013-11-28,24.6,32.8,5.6,10.9,"WNW",48,"W","W",20,28,70,58,1007.8,1005.1,4,4,30,32.1,"Yes","No"
"152152",2013-11-29,26,32.7,8.6,5.5,NA,NA,"SW","WNW",13,28,81,58,1008.3,1005.8,7,5,26.5,32.3,"No","No"
"152153",2013-11-30,26.4,32.5,7.2,7.5,"WNW",37,"W","WNW",13,26,71,61,1008.5,1005.2,7,6,29.6,31.9,"No","No"
"152154",2013-12-01,25.8,32.6,6.2,3.8,"NE",37,"SE","WNW",9,22,80,65,1009.6,1006.8,6,7,29,32.4,"No","Yes"
"152155",2013-12-02,24.7,31.2,5.6,2.8,NA,NA,"ENE","NNW",7,2,80,66,1010.6,1006.6,6,6,28.8,30.5,"Yes","No"
"152156",2013-12-03,25.4,33.5,2.8,8.4,"NNW",30,"NNW","NNW",9,17,76,55,1010.5,1006.9,5,4,29.2,33.2,"No","No"
"152157",2013-12-04,25.7,32.6,5,6,NA,NA,"ENE","N",7,19,69,72,1008.7,1006.2,5,7,30.8,29.8,"No","No"
"152158",2013-12-05,25.7,32.5,5.4,4.1,NA,NA,"E","NNW",13,17,82,87,1008.3,1005.5,7,6,28.6,28.3,"No","Yes"
"152159",2013-12-06,23.6,34.2,4.4,9.4,"E",33,"ENE","ENE",15,20,73,41,1008.4,1006.2,5,5,28,33.7,"Yes","No"
"152160",2013-12-07,25.4,35.2,5.6,12,"E",33,"E","NNW",15,20,68,57,1010,1006.9,2,3,30.3,34.1,"No","No"
"152161",2013-12-08,26.7,34.2,8,7.8,"NE",44,"S","NNW",15,20,74,60,1010.3,1007,3,6,30,32.9,"No","Yes"
"152162",2013-12-09,25.5,34.2,4.4,10.5,"WNW",30,"W","WNW",9,13,68,54,1009.9,1005.6,7,6,30.9,33.6,"Yes","No"
"152163",2013-12-10,26.8,34.2,6.4,9.5,"N",31,"NE","NNW",17,19,69,57,1008.3,1004.9,7,7,30.7,33.1,"No","No"
"152164",2013-12-11,26.8,34,6.8,8,"NNW",30,"NNW","NNE",11,13,72,72,1008.4,1005.8,2,5,30.3,30.9,"No","Yes"
"152165",2013-12-12,25.8,34.3,5,11.6,"NW",31,"SSE","WNW",9,19,70,52,1008.6,1005.2,2,1,30.5,33.8,"Yes","No"
"152166",2013-12-13,26.5,32.8,8,5.1,"SE",63,"N","WNW",19,19,74,62,1009.4,1005.7,8,6,28.6,32.3,"No","Yes"
"152167",2013-12-14,23.5,33.7,9,10.2,"SE",56,"NW","NW",9,19,73,57,1009.2,1005.5,6,4,30.1,33.3,"Yes","Yes"
"152168",2013-12-15,23.8,34,6.4,9.8,"SE",41,"ESE","WNW",11,19,74,48,1008.4,1005.9,5,2,28,33.6,"Yes","Yes"
"152169",2013-12-16,23.8,34.2,8.2,5.9,"ENE",59,"ENE","WNW",11,20,81,55,1008.6,1005.6,7,7,28.7,33.6,"Yes","Yes"
"152170",2013-12-17,22.8,33.6,4.6,7.5,"NNE",43,"SE","ESE",15,7,68,52,1008.2,1004.9,7,7,28.5,33.2,"Yes","No"
"152171",2013-12-18,25.8,32.9,5.2,5.5,NA,NA,"SSE","ENE",6,11,91,56,1009.1,1006.6,7,7,27.3,32.9,"No","Yes"
"152172",2013-12-19,24.3,32.7,5.2,5.3,"ENE",57,"SE","N",17,20,72,74,1009.9,1006.8,6,7,28.1,30.5,"Yes","Yes"
"152173",2013-12-20,23.1,33.3,5.8,10.3,"NW",31,"E","WNW",13,9,75,68,1009.9,1006.5,2,4,29.6,30.8,"Yes","No"
"152174",2013-12-21,26.4,30.7,6.2,0.8,"NE",41,"ESE","NNE",13,13,74,90,1008.9,1007.1,7,7,30.6,26.8,"No","Yes"
"152175",2013-12-22,24.2,32,0.6,2.8,"N",43,"SE","ENE",15,20,89,96,1009.1,1006.8,7,8,26.7,24.2,"Yes","Yes"
"152176",2013-12-23,24,32.7,3.8,2.7,"SE",31,"ENE","SE",11,17,90,79,1008.4,1006.3,8,7,26.9,26.5,"Yes","Yes"
"152177",2013-12-24,24.1,30.8,3,0.5,"E",43,"NE","NNE",15,15,84,94,1008.1,1005.9,7,8,27.6,26.3,"Yes","Yes"
"152178",2013-12-25,24.7,28.6,2.6,0,"NE",30,"ESE","NE",11,20,91,96,1008.6,1006.3,8,8,26.4,24,"Yes","Yes"
"152179",2013-12-26,23.9,28.1,0.4,0,"N",39,"ENE","E",17,13,91,86,1009.2,1007.3,7,8,26.4,27.8,"Yes","Yes"
"152180",2013-12-27,24.3,29.1,2.2,0,"NNW",24,"N","NW",13,9,90,76,1008.8,1007,7,7,26.8,28.8,"Yes","No"
"152181",2013-12-28,26.6,30.7,1.8,0,"N",26,"NE","WNW",9,15,87,70,1009.2,1006.6,7,7,28.3,30,"No","Yes"
"152182",2013-12-29,22.9,31.7,4.4,1.9,"SE",48,"NE","W",15,7,80,63,1010.1,1006.8,7,6,26.3,31,"Yes","No"
"152183",2013-12-30,25.2,32.5,2.6,6.7,"E",35,"WNW","ENE",7,13,80,59,1010.2,1007.8,6,7,29.7,30.2,"No","No"
"152184",2013-12-31,26.6,33.3,4,10.2,"SE",39,"WSW","WNW",15,28,75,60,1009.8,1006.6,6,4,30.3,32.9,"No","No"
"152185",2014-01-01,25.7,33.3,5.4,10.2,"WNW",31,"SSE","WNW",6,22,80,61,1009.2,1006.3,7,6,28.9,32.8,"No","No"
"152186",2014-01-02,26.7,33.7,7.6,12.1,"WNW",30,"WNW","WNW",13,22,74,64,1010.1,1006.9,2,2,30.4,32.8,"No","No"
"152187",2014-01-03,26.9,34.1,6.4,12.2,"NW",33,"NW","WNW",19,24,69,58,1009.6,1006.9,3,1,31.2,33.3,"No","No"
"152188",2014-01-04,27,33.4,7.8,9.3,"W",37,"WNW","W",22,20,73,58,1008.9,1005.7,7,5,30.1,32.7,"No","No"
"152189",2014-01-05,25.2,33.9,6.4,7.9,"ENE",56,"NE","WNW",9,24,63,62,1008.3,1005.8,7,7,29.5,33.6,"No","Yes"
"152190",2014-01-06,24.9,36,8,11.4,"ENE",52,"SE","SSW",13,17,67,50,1008.3,1005.6,4,5,28.3,34.2,"Yes","No"
"152191",2014-01-07,26.2,36.1,7.6,11.5,"WNW",43,"W","WNW",17,31,75,64,1007.6,1004.3,3,1,31.2,34.2,"No","No"
"152192",2014-01-08,28,34.8,7.4,11.8,"WNW",39,"WSW","WNW",17,31,73,65,1006.4,1003.1,3,5,31,33.6,"No","No"
"152193",2014-01-09,28.6,34.8,7.8,10.5,"WNW",41,"W","WNW",15,31,76,61,1006.7,1003.9,6,5,30.9,34,"No","Yes"
"152194",2014-01-10,22.9,32.8,12,3.3,"SE",87,"WNW","W",17,17,82,65,1008.1,1005.5,7,7,28.3,32,"Yes","Yes"
"152195",2014-01-11,22.6,32.9,7,5,"SE",48,"WSW","WNW",13,19,84,56,1009.6,1005.3,7,7,27.2,32,"Yes","Yes"
"152196",2014-01-12,24.8,32.9,4.4,6.6,"SE",52,"SSE","N",19,15,77,75,1006.6,1002.5,7,7,27.6,29.1,"Yes","Yes"
"152197",2014-01-13,23.8,29.2,4.4,0,"SE",43,"S","SSW",17,15,86,80,1003,999.1,7,8,26.4,28.4,"Yes","Yes"
"152198",2014-01-14,24.4,28,1,0,"WNW",72,"S","WSW",20,28,96,96,998.8,996,7,7,24.8,25.3,"Yes","Yes"
"152199",2014-01-15,24.6,30.6,3,1.1,"NW",80,"WNW","NW",37,35,85,71,1000.2,999.4,8,7,27.9,30.1,"Yes","Yes"
"152200",2014-01-16,24,30.6,3.8,0.8,"N",72,"WNW","NNW",44,30,89,77,1006,1003,8,8,25.8,29.1,"Yes","Yes"
"152201",2014-01-17,23.6,31.2,5.2,1.5,"NW",70,"N","NW",24,20,87,81,1005.4,1002.5,7,8,26.6,28.7,"Yes","Yes"
"152202",2014-01-18,24.1,30.1,1.6,0.2,"WNW",56,"NNW","W",28,24,94,94,1006,1004,8,8,25.5,25.2,"Yes","Yes"
"152203",2014-01-19,23.9,30.8,9.2,0.9,"W",70,"WNW","W",15,30,89,77,1005.6,1003.8,8,8,27,27.2,"Yes","Yes"
"152204",2014-01-20,24.1,30.5,3.4,3.5,"W",50,"W","W",15,19,79,80,1006.2,1004.1,7,8,29.5,29.3,"Yes","Yes"
"152205",2014-01-21,25.2,31.8,3,4.8,"W",56,"W","WSW",13,30,81,67,1006.5,1004.6,6,7,29,28.1,"Yes","Yes"
"152206",2014-01-22,24.6,32,7.4,5.7,"W",54,"WSW","WSW",13,19,81,58,1007,1004,7,7,27.2,31.9,"Yes","Yes"
"152207",2014-01-23,24,30.7,6,4,"N",37,"SSW","WNW",7,26,91,70,1007.4,1004,8,7,25.1,30.2,"Yes","Yes"
"152208",2014-01-24,25,30,5.8,0.6,"WSW",39,"WNW","W",9,13,86,82,1006.2,1004.6,7,8,28,26.7,"Yes","Yes"
"152209",2014-01-25,23.5,31.6,2,8.8,"WNW",37,"WNW","WNW",15,26,76,64,1006.8,1004.7,7,6,29.2,31.1,"Yes","No"
"152210",2014-01-26,27.2,31.2,6.4,4.5,"WNW",44,"W","W",17,24,75,76,1007.6,1004.4,7,7,29.2,28.7,"No","Yes"
"152211",2014-01-27,24.2,31.4,5.4,3.6,"W",33,"WSW","WNW",7,22,83,67,1005.7,1003.8,7,7,26.7,30.3,"Yes","Yes"
"152212",2014-01-28,24.1,29.1,2.8,2.1,"W",37,"SW","WNW",11,24,82,77,1005.7,1002.9,7,7,26.5,28.4,"Yes","Yes"
"152213",2014-01-29,23.8,28.5,NA,0.1,"WNW",59,"SSW","SW",11,15,96,96,1004.4,1001.9,7,8,24.9,25.6,"Yes","Yes"
"152214",2014-01-30,24.1,28.4,4.2,0,"WNW",63,"WNW","NW",28,31,91,94,1005.3,1002.5,7,8,25.7,26.2,"Yes","Yes"
"152215",2014-01-31,24.3,28.1,3.6,0,"NW",80,"WNW","NW",13,31,93,85,1003.8,1001.9,8,7,25.4,26.8,"Yes","Yes"
"152216",2014-02-01,23.5,30.3,7,1.6,"W",65,"WNW","W",37,46,87,73,1002.2,1000.9,7,8,27.1,29.1,"Yes","Yes"
"152217",2014-02-02,25.3,31.2,5.6,1.2,"NNW",57,"NNW","NNW",15,20,91,83,1005.7,1001.8,7,7,26.8,28.7,"Yes","Yes"
"152218",2014-02-03,23.8,29.8,6.4,3.4,"W",81,"WNW","WNW",39,44,79,72,1003.6,1001.3,7,7,28.1,29.8,"Yes","Yes"
"152219",2014-02-04,24.9,30.1,7.2,2.7,"WSW",65,"WNW","WNW",31,37,82,81,1003.5,1001.3,7,8,28.1,29.5,"Yes","Yes"
"152220",2014-02-05,23.4,30.5,5.8,1.9,"WNW",56,"W","W",28,28,82,82,1005,1002.2,7,7,28.3,28.4,"Yes","Yes"
"152221",2014-02-06,24.5,29.4,4.2,1.1,"W",69,"WNW","WNW",30,19,84,88,1004.8,1002.8,7,8,28.2,27.1,"Yes","Yes"
"152222",2014-02-07,24.6,31.3,4.6,4.9,"WNW",52,"WNW","NW",33,35,79,72,1003.2,1001.1,7,7,29,30.2,"Yes","Yes"
"152223",2014-02-08,25.4,32,4.4,6.1,"NNW",46,"N","N",24,28,87,64,1004.3,1001.9,8,5,27.9,31.1,"Yes","No"
"152224",2014-02-09,27.1,33.4,5,6.6,"NNW",50,"N","NNW",20,17,85,65,1006.7,1004,7,6,28.2,31.9,"No","Yes"
"152225",2014-02-10,25.1,32.4,6,7.7,"N",48,"N","NW",15,22,82,61,1007.4,1004.9,6,3,28.5,31.6,"Yes","No"
"152226",2014-02-11,27.1,32.5,6.6,5.3,"NW",33,"NNW","NW",15,22,84,64,1006.7,1004.3,7,7,28.5,32.3,"No","No"
"152227",2014-02-12,26.2,31.8,7.6,1.5,"WSW",48,"SSE","NNW",9,19,85,56,1008,1006.1,8,8,27.1,31.2,"No","Yes"
"152228",2014-02-13,24.4,31.9,3.8,8.5,NA,NA,NA,"NW",0,17,84,59,1009.3,1006.8,7,7,27.1,31.3,"Yes","No"
"152229",2014-02-14,25.7,31.9,6.2,9.4,"NW",39,"WNW","WNW",9,28,74,65,1008,1004.9,7,7,28.8,31,"No","No"
"152230",2014-02-15,26.8,31.9,7,10,"WNW",39,"W","WNW",15,28,76,66,1008,1004.8,7,7,28.7,31.3,"No","Yes"
"152231",2014-02-16,26.7,30.3,8.2,2.7,"WNW",57,"WNW","W",24,26,79,74,1008.9,1006.6,7,7,28.8,29.4,"Yes","Yes"
"152232",2014-02-17,26.5,29.5,4,1.2,NA,NA,"W","WNW",24,24,76,96,1008,1004.9,7,7,29.4,24.6,"Yes","Yes"
"152233",2014-02-18,21.6,27.3,6.4,0,"WNW",48,"W","W",9,26,91,87,1006.7,1004.6,7,7,25.3,26.5,"Yes","Yes"
"152234",2014-02-19,23.6,30.6,4.4,5.2,"WNW",46,"NW","SW",15,15,93,68,1008.1,1004.8,8,6,24.2,29.6,"Yes","No"
"152235",2014-02-20,24.2,31.9,4.4,9.3,"SSE",52,"W","W",20,31,80,64,1009.2,1006.2,1,4,28.4,31.1,"No","Yes"
"152236",2014-02-21,23.3,31.3,7.6,10.3,"WNW",37,"E","WNW",7,24,77,70,1010.4,1007,6,7,27.8,30.6,"Yes","No"
"152237",2014-02-22,26.2,33.7,6,8.7,"WNW",46,"S","WNW",19,26,84,50,1009.4,1006.5,7,7,28.2,31.8,"No","No"
"152238",2014-02-23,25.6,32.4,5.6,9.4,"S",44,"W","WNW",13,31,76,65,1009,1005.9,5,6,28.8,31.5,"No","Yes"
"152239",2014-02-24,25.3,32.1,7,11.2,"NW",39,"WNW","WNW",20,30,71,62,1010,1007,6,6,29.1,30.9,"Yes","No"
"152240",2014-02-25,26.2,31.8,7.4,10.2,"WNW",41,"WNW","WNW",17,28,72,61,1010.3,1006.8,5,3,29,30.8,"No","No"
"152241",2014-02-26,26.2,31.6,8,7.1,"NW",44,"WNW","WNW",22,31,71,67,1010.1,1006.7,3,7,29.5,31,"No","Yes"
"152242",2014-02-27,25.8,30.9,7.6,4.9,"WNW",43,"WSW","W",17,24,78,82,1009.8,1007.3,3,7,27.8,28.3,"Yes","Yes"
"152243",2014-02-28,26.2,31.4,7.6,10,"WNW",44,"WNW","WNW",17,31,76,63,1010.1,1007.4,6,5,28.6,30.8,"Yes","No"
"152244",2014-03-01,27.2,31.2,7.8,9.7,"NW",39,"NW","WNW",22,22,68,59,1009.8,1007,6,7,28.9,30.6,"No","No"
"152245",2014-03-02,23.5,33.3,6,11.3,"NNW",30,"NNW","N",13,15,71,38,1009.9,1006.2,3,2,28.5,32.6,"No","No"
"152246",2014-03-03,25,33.3,5.6,11.3,NA,NA,"NE","NNE",11,19,78,52,1009.6,1006.3,3,6,28.7,32.1,"No","No"
"152247",2014-03-04,25.6,32.4,7.4,4.7,"N",28,"E","ENE",11,15,78,66,1010.5,1006.9,6,6,28.6,31.1,"No","No"
"152248",2014-03-05,25.8,33.4,5.6,7.9,NA,NA,"E","WNW",17,20,84,67,1010,1005.5,6,6,27.7,31.3,"No","No"
"152249",2014-03-06,24,32.4,5.4,7.3,"N",35,"SE","NNW",9,15,81,67,1009.3,1005.9,4,7,27.1,30.3,"No","Yes"
"152250",2014-03-07,24,31.6,9,8.5,"WNW",33,"SW","NW",9,22,83,71,1011.2,1007.2,7,6,27.4,30.6,"Yes","Yes"
"152251",2014-03-08,24.6,31.7,7.2,8.6,"WNW",31,"E","NW",7,22,81,63,1010.3,1006.3,7,6,27.5,31.4,"Yes","No"
"152252",2014-03-09,26.7,32.5,6.4,3.9,"WNW",39,"SSW","WNW",13,31,80,68,1010.3,1006.6,7,7,28.8,30.3,"No","Yes"
"152253",2014-03-10,22.8,32.4,4.4,6.3,"SSW",50,"SW","WNW",9,24,82,58,1010.9,1007.4,7,7,28.5,31.6,"Yes","Yes"
"152254",2014-03-11,25.1,32.7,5.4,5.5,"SE",52,"SW","ESE",9,28,81,90,1010.9,1008.7,6,7,28.8,23.1,"Yes","Yes"
"152255",2014-03-12,22.8,31.6,4.6,3.1,"NNW",28,"NNW","E",11,9,79,72,1009.9,1007.3,6,6,28.5,28,"Yes","No"
"152256",2014-03-13,24.5,32.4,2.6,10.7,"W",28,"ESE","NNW",11,17,70,58,1010.6,1007.3,3,4,28.7,31.7,"No","No"
"152257",2014-03-14,25.2,32.2,6.2,3.6,NA,NA,"W","SSW",13,28,75,96,1011.8,1009.9,4,7,29.8,24.1,"No","Yes"
"152258",2014-03-15,23.9,33.1,2.6,9.5,"WNW",37,"S","NW",7,30,86,71,1011.5,1008.1,3,4,27.9,31.6,"Yes","Yes"
"152259",2014-03-16,24.8,33,6.2,8.4,NA,NA,NA,"WNW",0,24,89,74,1011.4,1008.8,7,7,26.9,31.1,"Yes","Yes"
"152260",2014-03-17,24.4,34,7.8,7.6,"E",30,"N","E",7,17,78,38,1012,1008.5,5,7,29.3,33.2,"Yes","No"
"152261",2014-03-18,25.2,31.7,2.8,7.1,"E",54,"ESE","NE",26,28,66,74,1011,1008.7,7,7,27.4,29.2,"No","No"
"152262",2014-03-19,24.7,33.8,6.8,11.4,"NNW",50,"ENE","E",17,19,76,43,1011.7,1008,1,1,28.6,33.5,"No","No"
"152263",2014-03-20,24.7,32.5,6.8,10.5,"WNW",31,"S","WNW",6,20,76,66,1010.6,1006.6,3,2,29,31.9,"No","No"
"152264",2014-03-21,25.8,33.6,7.4,10.4,"W",33,"W","NW",15,20,70,68,1009.9,1005.5,6,6,30.3,32.2,"No","No"
"152265",2014-03-22,27.4,32.2,6,6.8,"WNW",37,"WSW","WNW",13,19,77,55,1009.4,1006.7,4,7,30.6,31.1,"No","No"
"152266",2014-03-23,25.3,34.4,5.4,7.3,"N",39,"SSW","WNW",15,13,79,52,1010.5,1006.9,7,5,29,34.2,"No","Yes"
"152267",2014-03-24,24.5,33.1,6.8,9.4,"ENE",41,"NNW","NNW",9,17,79,66,1010.3,1006.5,7,7,29.5,31.8,"Yes","No"
"152268",2014-03-25,24,33.2,6.2,10.7,"ENE",39,"ENE","N",9,20,65,61,1010.6,1007,7,7,29.2,31.9,"No","No"
"152269",2014-03-26,25.3,32.9,2.8,10,"NNE",35,"NE","NNW",6,24,76,62,1011.3,1007.7,2,6,29.8,32,"No","No"
"152270",2014-03-27,24.2,34.1,5.2,11.6,NA,NA,"E","SE",9,17,38,22,1011.7,1007.4,1,2,28.6,33.2,"No","No"
"152271",2014-03-28,21.5,34.1,7.8,11.5,"NNW",31,"SSE","N",11,20,62,32,1011.9,1008.5,1,2,27.6,33,"No","No"
"152272",2014-03-29,23.3,33.4,8.4,11.4,"WNW",28,"SSE","NW",13,17,58,42,1012.6,1008.5,3,3,28.5,32.7,"No","No"
"152273",2014-03-30,25.1,34.3,5.8,7.7,NA,NA,"E","NNW",4,15,78,61,1012.6,1009.7,6,4,29.5,33,"No","No"
"152274",2014-03-31,24.8,35.8,6.8,10.2,NA,NA,"SE","WNW",15,11,73,44,1012.2,1007.9,6,3,27.4,35.8,"No","Yes"
"152275",2014-04-01,23.2,34.2,6.8,10.7,NA,NA,"S","NW",13,17,85,60,1010.9,1006.3,6,3,28.3,33.8,"Yes","Yes"
"152276",2014-04-02,25.8,33.2,5.6,8.9,"NNE",33,"NE","NNW",7,20,77,69,1009.7,1006.5,7,6,29.7,31.5,"Yes","No"
"152277",2014-04-03,25.1,33.1,5.2,10.9,"NE",15,"NE","NNW",6,17,68,59,1011.2,1007.7,2,2,30,32.3,"No","No"
"152278",2014-04-04,25.8,32.6,6.8,9.9,"NNW",31,"NE","N",11,17,80,65,1011.3,1007.7,5,6,29.3,31.3,"No","Yes"
"152279",2014-04-05,25.5,33,NA,8.4,"NW",30,"NNW","NW",4,20,72,68,1011.4,1007.6,2,5,30.3,31,"Yes","Yes"
"152280",2014-04-06,25.1,32.7,4.8,10.1,"ESE",65,"ENE","NW",7,19,71,59,1011.2,1008.1,4,4,29.7,32.1,"Yes","Yes"
"152281",2014-04-07,23.1,32.2,6.4,4.5,NA,NA,"E","NNW",15,13,81,72,1010.6,1007.8,7,7,28.4,30.4,"Yes","No"
